Country,Date,Average ELO
ITA,2018-06-15,1649.3438720695
ITA,2018-06-16,1649.3438720695
ITA,2018-06-17,1649.3438720695
ITA,2018-06-18,1649.3438720695
ITA,2018-06-19,1649.3438720695
ITA,2018-06-20,1649.3438720695
ITA,2018-06-21,1649.3438720695
ITA,2018-06-22,1649.3438720695
ITA,2018-06-23,1649.3438720695
ITA,2018-06-24,1649.3438720695
ITA,2018-06-25,1649.3438720695
ITA,2018-06-26,1649.3438720695
ITA,2018-06-27,1649.3438720695
ITA,2018-06-28,1649.3438720695
ITA,2018-06-29,1649.3438720695
ITA,2018-06-30,1649.3438720695
ITA,2018-07-01,1649.3438720695
ITA,2018-07-02,1655.3955749504998
ITA,2018-07-03,1655.3955749504998
ITA,2018-07-04,1655.3955749504998
ITA,2018-07-05,1655.3955749504998
ITA,2018-07-06,1655.3955749504998
ITA,2018-07-07,1655.3955749504998
ITA,2018-07-08,1655.3955749504998
ITA,2018-07-09,1655.3955749504998
ITA,2018-07-10,1655.3955749504998
ITA,2018-07-11,1655.3955749504998
ITA,2018-07-12,1655.3955749504998
ITA,2018-07-13,1655.3955749504998
ITA,2018-07-14,1655.3955749504998
ITA,2018-07-15,1655.3955749504998
ITA,2018-07-16,1655.3955749504998
ITA,2018-07-17,1655.3955749504998
ITA,2018-07-18,1655.3955749504998
ITA,2018-07-19,1655.3955749504998
ITA,2018-07-20,1655.3955749504998
ITA,2018-07-21,1655.3955749504998
ITA,2018-07-22,1655.3955749504998
ITA,2018-07-23,1655.3955749504998
ITA,2018-07-24,1655.3955749504998
ITA,2018-07-25,1655.3955749504998
ITA,2018-07-26,1655.3955749504998
ITA,2018-07-27,1654.0608642580003
ITA,2018-07-28,1654.0608642580003
ITA,2018-07-29,1654.0608642580003
ITA,2018-07-30,1654.0608642580003
ITA,2018-07-31,1654.0608642580003
ITA,2018-08-01,1654.0608642580003
ITA,2018-08-02,1654.0608642580003
ITA,2018-08-03,1655.720837402
ITA,2018-08-04,1655.720837402
ITA,2018-08-05,1655.720837402
ITA,2018-08-06,1655.720837402
ITA,2018-08-07,1655.720837402
ITA,2018-08-08,1655.720837402
ITA,2018-08-09,1655.720837402
ITA,2018-08-10,1656.2094482419998
ITA,2018-08-11,1656.2094482419998
ITA,2018-08-12,1656.2094482419998
ITA,2018-08-13,1656.2094482419998
ITA,2018-08-14,1656.2094482419998
ITA,2018-08-15,1656.2094482419998
ITA,2018-08-16,1656.2094482419998
ITA,2018-08-17,1656.2915344235
ITA,2018-08-18,1656.2915344235
ITA,2018-08-19,1656.2915344235
ITA,2018-08-20,1656.2915405260003
ITA,2018-08-21,1656.2915405259998
ITA,2018-08-22,1656.2915405259998
ITA,2018-08-23,1656.2915405259998
ITA,2018-08-24,1654.747991943
ITA,2018-08-25,1654.747991943
ITA,2018-08-26,1654.747991943
ITA,2018-08-27,1654.7479980480002
ITA,2018-08-28,1654.7479980480002
ITA,2018-08-29,1654.7479980480002
ITA,2018-08-30,1654.7479980480002
ITA,2018-08-31,1653.1481323249998
ITA,2018-09-01,1653.1481323245
ITA,2018-09-02,1653.1481323245
ITA,2018-09-03,1653.1481506339999
ITA,2018-09-04,1653.1481506339999
ITA,2018-09-05,1653.1481506339999
ITA,2018-09-06,1653.1481506339999
ITA,2018-09-07,1653.1481506339999
ITA,2018-09-08,1653.1481506339999
ITA,2018-09-09,1653.1481506339999
ITA,2018-09-10,1653.1481506339999
ITA,2018-09-11,1653.1481506339999
ITA,2018-09-12,1653.1481506339999
ITA,2018-09-13,1653.1481506339999
ITA,2018-09-14,1653.1481506339999
ITA,2018-09-15,1653.1481506339999
ITA,2018-09-16,1653.1481445304998
ITA,2018-09-17,1653.1481445305003
ITA,2018-09-18,1653.1481384275
ITA,2018-09-19,1656.3142761230004
ITA,2018-09-20,1658.34362793
ITA,2018-09-21,1659.6179199225
ITA,2018-09-22,1659.6179199225
ITA,2018-09-23,1659.6179077155
ITA,2018-09-24,1659.6179077145
ITA,2018-09-25,1659.6179077145
ITA,2018-09-26,1659.6179077145
ITA,2018-09-27,1659.6179077145
ITA,2018-09-28,1659.6179077150002
ITA,2018-09-29,1659.6179077150002
ITA,2018-09-30,1659.6179138194998
ITA,2018-10-01,1659.6179199219998
ITA,2018-10-02,1659.6179138184998
ITA,2018-10-03,1661.790124512
ITA,2018-10-04,1668.4431640614998
ITA,2018-10-05,1664.4660278310002
ITA,2018-10-06,1664.4660339349998
ITA,2018-10-07,1664.466027832
ITA,2018-10-08,1664.4660339360003
ITA,2018-10-09,1664.4660339360003
ITA,2018-10-10,1664.4660339360003
ITA,2018-10-11,1664.4660339360003
ITA,2018-10-12,1664.4660339360003
ITA,2018-10-13,1664.4660339360003
ITA,2018-10-14,1664.4660339360003
ITA,2018-10-15,1664.4660339360003
ITA,2018-10-16,1664.4660339360003
ITA,2018-10-17,1664.4660339360003
ITA,2018-10-18,1664.4660339360003
ITA,2018-10-19,1664.4660339360003
ITA,2018-10-20,1664.4660339360003
ITA,2018-10-21,1664.4660339355
ITA,2018-10-22,1664.4660400394998
ITA,2018-10-23,1664.4660339359998
ITA,2018-10-24,1669.9935974119999
ITA,2018-10-25,1670.3846801749999
ITA,2018-10-26,1670.9071716305
ITA,2018-10-27,1670.9071716305
ITA,2018-10-28,1670.9071655269995
ITA,2018-10-29,1670.9071594244997
ITA,2018-10-30,1670.9071594244997
ITA,2018-10-31,1670.9071594244997
ITA,2018-11-01,1670.9071655279997
ITA,2018-11-02,1670.9071655279997
ITA,2018-11-03,1670.9071716314998
ITA,2018-11-04,1670.9071655285
ITA,2018-11-05,1670.9071594250004
ITA,2018-11-06,1670.9071594250004
ITA,2018-11-07,1671.3758117680002
ITA,2018-11-08,1668.687774658
ITA,2018-11-09,1670.7801940920003
ITA,2018-11-10,1670.7801879885003
ITA,2018-11-11,1670.7801818850003
ITA,2018-11-12,1670.7801879875
ITA,2018-11-13,1670.7801879875
ITA,2018-11-14,1670.7801879875
ITA,2018-11-15,1670.7801879875
ITA,2018-11-16,1670.7801879875
ITA,2018-11-17,1670.7801879875
ITA,2018-11-18,1670.7801879875
ITA,2018-11-19,1670.7801879875
ITA,2018-11-20,1670.7801879875
ITA,2018-11-21,1670.7801879875
ITA,2018-11-22,1670.7801879875
ITA,2018-11-23,1670.7801879875
ITA,2018-11-24,1670.7801879875
ITA,2018-11-25,1670.7801940915
ITA,2018-11-26,1670.7801940919999
ITA,2018-11-27,1670.7801940915
ITA,2018-11-28,1667.6562744144999
ITA,2018-11-29,1667.5883850104997
ITA,2018-11-30,1661.327374267
ITA,2018-12-01,1661.327374267
ITA,2018-12-02,1661.327374268
ITA,2018-12-03,1661.3273620615
ITA,2018-12-04,1661.3273620615
ITA,2018-12-05,1661.3273620615
ITA,2018-12-06,1661.3273620615
ITA,2018-12-07,1661.3273620615
ITA,2018-12-08,1661.327368165
ITA,2018-12-09,1661.3273803719999
ITA,2018-12-10,1661.3273742674999
ITA,2018-12-11,1661.3273742674999
ITA,2018-12-12,1657.774353027
ITA,2018-12-13,1648.0342346185
ITA,2018-12-14,1639.121606444
ITA,2018-12-15,1639.121606444
ITA,2018-12-16,1639.1216186509998
ITA,2018-12-17,1639.1216308595
ITA,2018-12-18,1639.1216247565
ITA,2018-12-19,1639.1216247569998
ITA,2018-12-20,1639.1216247569998
ITA,2018-12-21,1639.1216247569998
ITA,2018-12-22,1639.1216247569998
ITA,2018-12-23,1639.121606445
ITA,2018-12-24,1639.121606445
ITA,2018-12-25,1639.121606445
ITA,2018-12-26,1639.121606445
ITA,2018-12-27,1639.1216125495
ITA,2018-12-28,1639.1216125495
ITA,2018-12-29,1639.1216125495
ITA,2018-12-30,1639.1216186525003
ITA,2018-12-31,1639.1216186525003
ITA,2019-01-01,1639.1216186525003
ITA,2019-01-02,1639.1216186525003
ITA,2019-01-03,1639.1216186525003
ITA,2019-01-04,1639.1216186525003
ITA,2019-01-05,1639.1216186525003
ITA,2019-01-06,1639.1216186525003
ITA,2019-01-07,1639.1216186525003
ITA,2019-01-08,1639.1216186525003
ITA,2019-01-09,1639.1216186525003
ITA,2019-01-10,1639.1216186525003
ITA,2019-01-11,1639.1216186525003
ITA,2019-01-12,1639.1216186525003
ITA,2019-01-13,1639.1216186525003
ITA,2019-01-14,1639.1216186525003
ITA,2019-01-15,1639.1216186525003
ITA,2019-01-16,1639.1216186525003
ITA,2019-01-17,1639.1216186525003
ITA,2019-01-18,1639.1216186525003
ITA,2019-01-19,1639.1216186525003
ITA,2019-01-20,1639.1216125489998
ITA,2019-01-21,1639.1216125495
ITA,2019-01-22,1639.1216125495
ITA,2019-01-23,1639.1216125495
ITA,2019-01-24,1639.1216125495
ITA,2019-01-25,1639.1216125495
ITA,2019-01-26,1639.1216125495
ITA,2019-01-27,1639.1216125489998
ITA,2019-01-28,1639.1216247550005
ITA,2019-01-29,1639.1216247550005
ITA,2019-01-30,1639.1216247550005
ITA,2019-01-31,1639.1216247550005
ITA,2019-02-01,1639.1216247550005
ITA,2019-02-02,1639.1216247550005
ITA,2019-02-03,1639.1216186520003
ITA,2019-02-04,1639.121618653
ITA,2019-02-05,1639.121618653
ITA,2019-02-06,1639.121618653
ITA,2019-02-07,1639.121618653
ITA,2019-02-08,1639.1216186524998
ITA,2019-02-09,1639.1216186529996
ITA,2019-02-10,1639.121618653
ITA,2019-02-11,1639.1216186520003
ITA,2019-02-12,1639.1216186520003
ITA,2019-02-13,1640.6307312019999
ITA,2019-02-14,1640.6307312019999
ITA,2019-02-15,1639.6713562010002
ITA,2019-02-16,1639.6713562015
ITA,2019-02-17,1639.6713562020002
ITA,2019-02-18,1639.671374512
ITA,2019-02-19,1639.671380615
ITA,2019-02-20,1639.671380615
ITA,2019-02-21,1632.61508789
ITA,2019-02-22,1634.1768676764998
ITA,2019-02-23,1634.1768676764998
ITA,2019-02-24,1634.1768737799998
ITA,2019-02-25,1634.1768859864999
ITA,2019-02-26,1634.1768859864999
ITA,2019-02-27,1634.1768859864999
ITA,2019-02-28,1634.1768859864999
ITA,2019-03-01,1634.1768859864999
ITA,2019-03-02,1634.1768798834999
ITA,2019-03-03,1634.1768920905001
ITA,2019-03-04,1634.1768859870003
ITA,2019-03-05,1634.1768859870003
ITA,2019-03-06,1634.1768859870003
ITA,2019-03-07,1628.9398742674998
ITA,2019-03-08,1634.4917236325002
ITA,2019-03-09,1634.4917236325002
ITA,2019-03-10,1634.4917297365
ITA,2019-03-11,1634.4917114265002
ITA,2019-03-12,1634.4917114260002
ITA,2019-03-13,1643.1853454584998
ITA,2019-03-14,1643.1853454584998
ITA,2019-03-15,1636.9617980950002
ITA,2019-03-16,1636.9617980955002
ITA,2019-03-17,1636.961785889
ITA,2019-03-18,1636.9617919925004
ITA,2019-03-19,1636.9617919925004
ITA,2019-03-20,1636.9617919925004
ITA,2019-03-21,1636.9617919925004
ITA,2019-03-22,1636.9617919925004
ITA,2019-03-23,1636.9617919925004
ITA,2019-03-24,1636.9617919925004
ITA,2019-03-25,1636.9617919925004
ITA,2019-03-26,1636.9617919925004
ITA,2019-03-27,1636.9617919925004
ITA,2019-03-28,1636.9617919925004
ITA,2019-03-29,1636.9617919925004
ITA,2019-03-30,1636.9617858890003
ITA,2019-03-31,1636.9617919930004
ITA,2019-04-01,1636.9617980954997
ITA,2019-04-02,1636.9617980954997
ITA,2019-04-03,1636.9618041990002
ITA,2019-04-04,1636.9618041985
ITA,2019-04-05,1636.9618103025
ITA,2019-04-06,1636.9618103025
ITA,2019-04-07,1636.9618041989997
ITA,2019-04-08,1636.9617919925
ITA,2019-04-09,1636.961785889
ITA,2019-04-10,1636.961785889
ITA,2019-04-11,1637.22942505
ITA,2019-04-12,1633.8862548835002
ITA,2019-04-13,1633.8862548835002
ITA,2019-04-14,1633.886254883
ITA,2019-04-15,1633.8862548825002
ITA,2019-04-16,1633.8862487785002
ITA,2019-04-17,1626.3551635745
ITA,2019-04-18,1626.355157471
ITA,2019-04-19,1624.2166687015
ITA,2019-04-20,1624.2166687015
ITA,2019-04-21,1624.2166687010001
ITA,2019-04-22,1624.2166687010001
ITA,2019-04-23,1624.2166687015
ITA,2019-04-24,1624.2166687015
ITA,2019-04-25,1624.2166687015
ITA,2019-04-26,1624.2166687015
ITA,2019-04-27,1624.2166687015
ITA,2019-04-28,1624.2166625974999
ITA,2019-04-29,1624.2166564935
ITA,2019-04-30,1624.2166564934998
ITA,2019-05-01,1624.2166564934998
ITA,2019-05-02,1624.2166564934998
ITA,2019-05-03,1624.2166564934998
ITA,2019-05-04,1624.216662597
ITA,2019-05-05,1624.2166687005001
ITA,2019-05-06,1624.216680908
ITA,2019-05-07,1624.2166809085
ITA,2019-05-08,1624.2166809085
ITA,2019-05-09,1624.2166809085
ITA,2019-05-10,1624.2166809085
ITA,2019-05-11,1624.2166809085
ITA,2019-05-12,1624.2166809085002
ITA,2019-05-13,1624.2166625974999
ITA,2019-05-14,1624.2166625974999
ITA,2019-05-15,1624.2166625974999
ITA,2019-05-16,1624.2166625974999
ITA,2019-05-17,1624.2166625974999
ITA,2019-05-18,1624.2166625974999
ITA,2019-05-19,1624.2166748044997
ITA,2019-05-20,1624.2166809085
ITA,2019-05-21,1624.2166809080002
ITA,2019-05-22,1624.2166809080002
ITA,2019-05-23,1624.2166809080002
ITA,2019-05-24,1624.2166809080002
ITA,2019-05-25,1624.2166809080002
ITA,2019-05-26,1624.2166687010001
ITA,2019-05-27,1624.216668702
ITA,2019-05-28,1624.216668702
ITA,2019-05-29,1624.216668702
ITA,2019-05-30,1624.216668702
ITA,2019-05-31,1624.216668702
ITA,2019-06-01,1624.216668702
ITA,2019-06-02,1624.216668702
ITA,2019-06-03,1624.216668702
ITA,2019-06-04,1624.216668702
ITA,2019-06-05,1624.216668702
ITA,2019-06-06,1624.216668702
ITA,2019-06-07,1624.216668702
ITA,2019-06-08,1624.216668702
ITA,2019-06-09,1624.216668702
ITA,2019-06-10,1624.216668702
ITA,2019-06-11,1624.216668702
ITA,2019-06-12,1624.216668702
ITA,2019-06-13,1624.216668702
ITA,2019-06-14,1624.216668702
ITA,2019-06-15,1624.216668702
ITA,2019-06-16,1624.216668702
ITA,2019-06-17,1624.216668702
ITA,2019-06-18,1624.216668702
ITA,2019-06-19,1624.216668702
ITA,2019-06-20,1624.216668702
ITA,2019-06-21,1624.216668702
ITA,2019-06-22,1624.216668702
ITA,2019-06-23,1624.216668702
ITA,2019-06-24,1624.216668702
ITA,2019-06-25,1624.216668702
ITA,2019-06-26,1624.216668702
ITA,2019-06-27,1624.216668702
ITA,2019-06-28,1624.216668702
ITA,2019-06-29,1624.216668702
ITA,2019-06-30,1624.216668702
ITA,2019-07-01,1624.216668702
ITA,2019-07-02,1619.8881347660003
ITA,2019-07-03,1619.8881347660003
ITA,2019-07-04,1619.8881347660003
ITA,2019-07-05,1619.8881347660003
ITA,2019-07-06,1619.8881347660003
ITA,2019-07-07,1619.8881347660003
ITA,2019-07-08,1619.8881347660003
ITA,2019-07-09,1619.8881347660003
ITA,2019-07-10,1619.8881347660003
ITA,2019-07-11,1619.8881347660003
ITA,2019-07-12,1619.8881347660003
ITA,2019-07-13,1619.8881347660003
ITA,2019-07-14,1619.8881347660003
ITA,2019-07-15,1619.8881347660003
ITA,2019-07-16,1619.8881347660003
ITA,2019-07-17,1619.8881347660003
ITA,2019-07-18,1619.8881347660003
ITA,2019-07-19,1619.8881347660003
ITA,2019-07-20,1619.8881347660003
ITA,2019-07-21,1619.8881347660003
ITA,2019-07-22,1619.8881347660003
ITA,2019-07-23,1619.8881347660003
ITA,2019-07-24,1619.8881347660003
ITA,2019-07-25,1619.8881347660003
ITA,2019-07-26,1620.3897155759998
ITA,2019-07-27,1620.3897155759998
ITA,2019-07-28,1620.3897155759998
ITA,2019-07-29,1620.3897155759998
ITA,2019-07-30,1620.3897155759998
ITA,2019-07-31,1620.3897155759998
ITA,2019-08-01,1620.3897155759998
ITA,2019-08-02,1620.638739014
ITA,2019-08-03,1620.638739014
ITA,2019-08-04,1620.638739014
ITA,2019-08-05,1620.638739014
ITA,2019-08-06,1620.638739014
ITA,2019-08-07,1620.638739014
ITA,2019-08-08,1620.638739014
ITA,2019-08-09,1622.4443298345
ITA,2019-08-10,1622.4443298345
ITA,2019-08-11,1622.4443298345
ITA,2019-08-12,1622.4443298345
ITA,2019-08-13,1622.4443298345
ITA,2019-08-14,1622.4443298345
ITA,2019-08-15,1622.4443298345
ITA,2019-08-16,1622.5070739755
ITA,2019-08-17,1622.5070739755
ITA,2019-08-18,1622.5070739755
ITA,2019-08-19,1622.5070739755
ITA,2019-08-20,1622.5070739755
ITA,2019-08-21,1622.5070739755
ITA,2019-08-22,1622.5070739755
ITA,2019-08-23,1618.767266846
ITA,2019-08-24,1618.767266846
ITA,2019-08-25,1618.7672729495
ITA,2019-08-26,1618.7672607435002
ITA,2019-08-27,1618.7672607435
ITA,2019-08-28,1618.7672607435
ITA,2019-08-29,1618.7672607435
ITA,2019-08-30,1617.2718566889998
ITA,2019-08-31,1617.2718566889998
ITA,2019-09-01,1617.2718566890003
ITA,2019-09-02,1617.2718750005001
ITA,2019-09-03,1617.2718750005001
ITA,2019-09-04,1617.2718750005001
ITA,2019-09-05,1617.2718750005001
ITA,2019-09-06,1617.2718750005001
ITA,2019-09-07,1617.2718750005001
ITA,2019-09-08,1617.2718750005001
ITA,2019-09-09,1617.2718750005001
ITA,2019-09-10,1617.2718750005001
ITA,2019-09-11,1617.2718750005001
ITA,2019-09-12,1617.2718750005001
ITA,2019-09-13,1617.2718750005001
ITA,2019-09-14,1617.2718750005001
ITA,2019-09-15,1617.271868896
ITA,2019-09-16,1617.2718750000004
ITA,2019-09-17,1617.2718750000004
ITA,2019-09-18,1622.4809143070001
ITA,2019-09-19,1617.1433898925006
ITA,2019-09-20,1615.6755493159997
ITA,2019-09-21,1615.6755493159997
ITA,2019-09-22,1615.6755493159997
ITA,2019-09-23,1615.6755615239997
ITA,2019-09-24,1615.6755615239997
ITA,2019-09-25,1615.6755615235
ITA,2019-09-26,1615.675561523
ITA,2019-09-27,1615.6755615235002
ITA,2019-09-28,1615.6755615235002
ITA,2019-09-29,1615.6755615235002
ITA,2019-09-30,1615.6755554194997
ITA,2019-10-01,1615.6755554194997
ITA,2019-10-02,1614.1676635739998
ITA,2019-10-03,1612.1506286625001
ITA,2019-10-04,1613.1166687015
ITA,2019-10-05,1613.1166687015
ITA,2019-10-06,1613.116674805
ITA,2019-10-07,1613.116674804
ITA,2019-10-08,1613.116674804
ITA,2019-10-09,1613.116674804
ITA,2019-10-10,1613.116674804
ITA,2019-10-11,1613.116674804
ITA,2019-10-12,1613.116674804
ITA,2019-10-13,1613.116674804
ITA,2019-10-14,1613.116674804
ITA,2019-10-15,1613.116674804
ITA,2019-10-16,1613.116674804
ITA,2019-10-17,1613.116674804
ITA,2019-10-18,1613.116674804
ITA,2019-10-19,1613.116674804
ITA,2019-10-20,1613.1166809074998
ITA,2019-10-21,1613.1166809074998
ITA,2019-10-22,1613.1166809074998
ITA,2019-10-23,1612.7533691399997
ITA,2019-10-24,1620.934423828
ITA,2019-10-25,1616.5754089349996
ITA,2019-10-26,1616.5754150384996
ITA,2019-10-27,1616.5754089344998
ITA,2019-10-28,1616.575408935
ITA,2019-10-29,1616.575408935
ITA,2019-10-30,1616.5754089350003
ITA,2019-10-31,1616.5754089344998
ITA,2019-11-01,1616.575408935
ITA,2019-11-02,1616.575408935
ITA,2019-11-03,1616.5754150385003
ITA,2019-11-04,1616.5754333490001
ITA,2019-11-05,1616.5754333490001
ITA,2019-11-06,1613.5629577645002
ITA,2019-11-07,1617.2701110834998
ITA,2019-11-08,1610.2080993635
ITA,2019-11-09,1610.2080993635
ITA,2019-11-10,1610.208099364
ITA,2019-11-11,1610.2080932615004
ITA,2019-11-12,1610.2080932615004
ITA,2019-11-13,1610.2080932615004
ITA,2019-11-14,1610.2080932615004
ITA,2019-11-15,1610.2080932615004
ITA,2019-11-16,1610.2080932615004
ITA,2019-11-17,1610.2080932615004
ITA,2019-11-18,1610.2080932615004
ITA,2019-11-19,1610.2080932615004
ITA,2019-11-20,1610.2080932615004
ITA,2019-11-21,1610.2080932615004
ITA,2019-11-22,1610.2080932615004
ITA,2019-11-23,1610.2080932615004
ITA,2019-11-24,1610.2080932615002
ITA,2019-11-25,1610.208087158
ITA,2019-11-26,1610.2080932615
ITA,2019-11-27,1615.7101379399999
ITA,2019-11-28,1622.8676025399998
ITA,2019-11-29,1628.4077270510002
ITA,2019-11-30,1628.4077270510002
ITA,2019-12-01,1628.4077270510002
ITA,2019-12-02,1628.4077270515
ITA,2019-12-03,1628.407720948
ITA,2019-12-04,1628.407720948
ITA,2019-12-05,1628.407720948
ITA,2019-12-06,1628.407720948
ITA,2019-12-07,1628.407720948
ITA,2019-12-08,1628.407720947
ITA,2019-12-09,1628.4077270499997
ITA,2019-12-10,1628.4077270499997
ITA,2019-12-11,1628.1156555174998
ITA,2019-12-12,1638.8615905755
ITA,2019-12-13,1630.8280151370004
ITA,2019-12-14,1630.8280151370004
ITA,2019-12-15,1630.8280029295001
ITA,2019-12-16,1630.8279968260003
ITA,2019-12-17,1630.8279907225003
ITA,2019-12-18,1630.8279907225003
ITA,2019-12-19,1630.8279968260003
ITA,2019-12-20,1630.8279968260003
ITA,2019-12-21,1630.8279907230003
ITA,2019-12-22,1630.827996827
ITA,2019-12-23,1630.8279968264999
ITA,2019-12-24,1630.8279968264999
ITA,2019-12-25,1630.8279968264999
ITA,2019-12-26,1630.8279968264999
ITA,2019-12-27,1630.8279968264999
ITA,2019-12-28,1630.8279968264999
ITA,2019-12-29,1630.8279968264999
ITA,2019-12-30,1630.8279968264999
ITA,2019-12-31,1630.8279968264999
ITA,2020-01-01,1630.8279968264999
ITA,2020-01-02,1630.8279968264999
ITA,2020-01-03,1630.8279968264999
ITA,2020-01-04,1630.8279968264999
ITA,2020-01-05,1630.8279968264999
ITA,2020-01-06,1630.8280029294997
ITA,2020-01-07,1630.8280212399998
ITA,2020-01-08,1630.8280212399998
ITA,2020-01-09,1630.8280212399998
ITA,2020-01-10,1630.8280212399998
ITA,2020-01-11,1630.8280212399998
ITA,2020-01-12,1630.8280151355
ITA,2020-01-13,1630.8280029285002
ITA,2020-01-14,1630.8280029284997
ITA,2020-01-15,1630.8280029284997
ITA,2020-01-16,1630.8280029284997
ITA,2020-01-17,1630.8280029284997
ITA,2020-01-18,1630.8280029284997
ITA,2020-01-19,1630.8279907219999
ITA,2020-01-20,1630.8279907225
ITA,2020-01-21,1630.827984619
ITA,2020-01-22,1630.827984619
ITA,2020-01-23,1630.827984619
ITA,2020-01-24,1630.827984619
ITA,2020-01-25,1630.827984619
ITA,2020-01-26,1630.8279907225
ITA,2020-01-27,1630.828015136
ITA,2020-01-28,1630.828015136
ITA,2020-01-29,1630.828015136
ITA,2020-01-30,1630.828015136
ITA,2020-01-31,1630.828015136
ITA,2020-02-01,1630.828015136
ITA,2020-02-02,1630.8280151364997
ITA,2020-02-03,1630.82800293
ITA,2020-02-04,1630.8280029305
ITA,2020-02-05,1630.8280029305
ITA,2020-02-06,1630.8280029305
ITA,2020-02-07,1630.8280029305
ITA,2020-02-08,1630.8280029305
ITA,2020-02-09,1630.8280029304997
ITA,2020-02-10,1630.82800293
ITA,2020-02-11,1630.82800293
ITA,2020-02-12,1630.82800293
ITA,2020-02-13,1630.82800293
ITA,2020-02-14,1630.82800293
ITA,2020-02-15,1630.82800293
ITA,2020-02-16,1630.8280090335002
ITA,2020-02-17,1630.8280151370004
ITA,2020-02-18,1630.8280151370004
ITA,2020-02-19,1630.8280151370004
ITA,2020-02-20,1636.9091552735001
ITA,2020-02-21,1639.9400573724997
ITA,2020-02-22,1639.9400573724997
ITA,2020-02-23,1639.9400634759998
ITA,2020-02-24,1639.9400634765
ITA,2020-02-25,1639.9400634765
ITA,2020-02-26,1640.0119445805
ITA,2020-02-27,1637.2725463859997
ITA,2020-02-28,1638.942279053
ITA,2020-02-29,1638.942279053
ITA,2020-03-01,1638.9422729495
ITA,2020-03-02,1638.942279053
ITA,2020-03-03,1638.942279053
ITA,2020-03-04,1638.942279053
ITA,2020-03-05,1638.942279053
ITA,2020-03-06,1638.942279053
ITA,2020-03-07,1638.942279053
ITA,2020-03-08,1638.942279053
ITA,2020-03-09,1638.9422790525
ITA,2020-03-10,1638.9422790530002
ITA,2020-03-11,1640.9992919934998
ITA,2020-03-12,1640.9992919934998
ITA,2020-03-13,1640.9992919934998
ITA,2020-03-14,1640.9992919934998
ITA,2020-03-15,1640.9992919934998
ITA,2020-03-16,1640.9992919934998
ITA,2020-03-17,1640.9992919934998
ITA,2020-03-18,1640.9992919934998
ITA,2020-03-19,1640.9992919934998
ITA,2020-03-20,1640.9992919934998
ITA,2020-03-21,1640.9992919934998
ITA,2020-03-22,1640.9992919934998
ITA,2020-03-23,1640.9992919934998
ITA,2020-03-24,1640.9992919934998
ITA,2020-03-25,1640.9992919934998
ITA,2020-03-26,1640.9992919934998
ITA,2020-03-27,1640.9992919934998
ITA,2020-03-28,1640.9992919934998
ITA,2020-03-29,1640.9992919934998
ITA,2020-03-30,1640.9992919934998
ITA,2020-03-31,1640.9992919934998
ITA,2020-04-01,1640.9992919934998
ITA,2020-04-02,1640.9992919934998
ITA,2020-04-03,1640.9992919934998
ITA,2020-04-04,1640.9992919934998
ITA,2020-04-05,1640.9992919934998
ITA,2020-04-06,1640.9992919934998
ITA,2020-04-07,1640.9992919934998
ITA,2020-04-08,1640.9992919934998
ITA,2020-04-09,1640.9992919934998
ITA,2020-04-10,1640.9992919934998
ITA,2020-04-11,1640.9992919934998
ITA,2020-04-12,1640.9992919934998
ITA,2020-04-13,1640.9992919934998
ITA,2020-04-14,1640.9992919934998
ITA,2020-04-15,1640.9992919934998
ITA,2020-04-16,1640.9992919934998
ITA,2020-04-17,1640.9992919934998
ITA,2020-04-18,1640.9992919934998
ITA,2020-04-19,1640.9992919934998
ITA,2020-04-20,1640.9992919934998
ITA,2020-04-21,1640.9992919934998
ITA,2020-04-22,1640.9992919934998
ITA,2020-04-23,1640.9992919934998
ITA,2020-04-24,1640.9992919934998
ITA,2020-04-25,1640.9992919934998
ITA,2020-04-26,1640.9992919934998
ITA,2020-04-27,1640.9992919934998
ITA,2020-04-28,1640.9992919934998
ITA,2020-04-29,1640.9992919934998
ITA,2020-04-30,1640.9992919934998
ITA,2020-05-01,1640.9992919934998
ITA,2020-05-02,1640.9992919934998
ITA,2020-05-03,1640.9992919934998
ITA,2020-05-04,1640.9992919934998
ITA,2020-05-05,1640.9992919934998
ITA,2020-05-06,1640.9992919934998
ITA,2020-05-07,1640.9992919934998
ITA,2020-05-08,1640.9992919934998
ITA,2020-05-09,1640.9992919934998
ITA,2020-05-10,1640.9992919934998
ITA,2020-05-11,1640.9992919934998
ITA,2020-05-12,1640.9992919934998
ITA,2020-05-13,1640.9992919934998
ITA,2020-05-14,1640.9992919934998
ITA,2020-05-15,1640.9992919934998
ITA,2020-05-16,1640.9992919934998
ITA,2020-05-17,1640.9992919934998
ITA,2020-05-18,1640.9992919934998
ITA,2020-05-19,1640.9992919934998
ITA,2020-05-20,1640.9992919934998
ITA,2020-05-21,1640.9992919934998
ITA,2020-05-22,1640.9992919934998
ITA,2020-05-23,1640.9992919934998
ITA,2020-05-24,1640.9992919934998
ITA,2020-05-25,1640.9992919934998
ITA,2020-05-26,1640.9992919934998
ITA,2020-05-27,1640.9992919934998
ITA,2020-05-28,1640.9992919934998
ITA,2020-05-29,1640.9992919934998
ITA,2020-05-30,1640.9992919934998
ITA,2020-05-31,1640.9992919934998
ITA,2020-06-01,1640.9992919934998
ITA,2020-06-02,1640.9992919934998
ITA,2020-06-03,1640.9992919934998
